0,1,2,3,4,5,6,7,8,9,10,11,12
2018-03-05,10963.658715266974,10465.7117578898882022,9622.2245799473359413,0.90657900937456275360,0.91093877699350059403,0.94295052948003714020,0.000082832342986084994359,0.000087341023755656108597,0.000099268902898267734107,5.377000000000001,2.169,2
2018-03-06,11137.810987585047,10619.4459075780848552,9708.5168423358438462,0.92690142078031044609,0.92068506146109791870,0.94657346239554317549,0.000083586591840370568324,0.000086920699235502517248,0.000098768353423740164072,3.561000000000001,2.446000000000001,2
2018-03-07,11233.926829901575,10735.0868631580813832,9784.6009703977653295,0.93324199441730635031,0.92261174568815026884,0.94789701597177082366,0.000083443937851123595506,0.000086151947441217150761,0.000098210163512151416732,6.480000000000003,3.0819999999999994,2
2018-03-08,11130.118760195876,10823.1872902378119575,9874.5386914558257911,0.92961404243439419319,0.92119502757032177008,0.95190651551035571654,0.000083928304638088545327,0.000085294613500272182907,0.000097754547116222828379,2.4880000000000004,5.681,2
2018-03-09,10811.515177043187,10814.7761663087785570,9972.9593713660771741,0.91751626986339559520,0.91473468346478676625,0.95776066223935355036,0.000085140666666666666667,0.000084751866242038216561,0.000097412776323278315310,10.131000000000004,5.947000000000001,2
2018-03-10,10343.311561420558,10653.4299675319019513,10007.9001414697814865,0.89260209295853047593,0.89956736673178900363,0.95869509276674793916,0.000086444368093922651934,0.000084715492843640291655,0.000097153607139787410824,16.689000000000004,3.71,0
2018-03-11,9890.2025996945813082,10513.9333269912228317,10043.3131367823286498,0.85170600529469137523,0.88923026313952676764,0.96087944982465918856,0.000086172521624670928921,0.000084844796889295516926,0.000097138211922451822614,5.232000000000001,1.9390000000000003,2
2018-03-12,9465.7831332602944036,10349.8263623865439900,10067.8906137822413833,0.82236838192216487655,0.87778534291495151050,0.96018875630095937188,0.000086901474296799224054,0.000085086304147465437788,0.000096818992584342116833,9.541,1.836,0
2018-03-13,9267.5630988297430912,10198.8596324452107493,10095.5600842559811115,0.80629214355673709249,0.86802709224318658281,0.95315581510495362514,0.000087099167856414440139,0.000085395586180857088918,0.000095623456691040960704,8.821,5.449,2
2018-03-14,9147.9933972384779892,9979.8000307896861329,10126.6792414494319576,0.79315020216201038888,0.85555798055400111919,0.94689795827227688228,0.000086782556008146639511,0.000085901561113732892874,0.000094412640048033623536,4.997000000000002,6.335000000000001,1
2018-03-15,9133.5845813349270935,9738.5010849234254566,10135.2265069265137381,0.78639313717188823031,0.83987274262490365076,0.93776687726976441009,0.000086080911996590666951,0.000086281448874475391072,0.000093233087118346597271,5.316,2.666000000000001,0
2018-03-16,8901.0815459492542702,9395.6832256635830845,10116.9797990229654406,0.75735560975609756098,0.80481069451257971827,0.92659576008008194432,0.000084987346735668789809,0.000085596780119899439180,0.000092086001146754383318,5.4959999999999996,0.4920000000000003,2
2018-03-17,8765.1810980753686988,9115.4543732968620235,10095.4070101944188792,0.73705133333333333333,0.77997384615384615385,0.91520165820367092146,0.000084047793764988009592,0.000085495822012207127387,0.000090953128955696202532,8.449,1.9279999999999997,1
2018-03-18,8493.5790288935597222,8880.5802557435145833,10041.6030093846104167,0.70872083085633404105,0.75778589332207444937,0.90034833492666775480,0.000083442274784039489922,0.000085278330602212208111,0.000089784584840894331571,6.644000000000003,-1.529,0
2018-03-19,8194.0646867688458333,8671.0288332118034722,9963.4216447582368056,0.67141387752222379004,0.73243352734182560349,0.88349117238323967636,0.000081743444802578565673,0.000084249194773625037982,0.000088636363889835496763,14.66299999999999,3.234,0
2018-03-20,8090.1724051814680556,8611.9495824652347222,9887.3503042625560185,0.65389930777871384443,0.71998208911100161892,0.86750608301270840620,0.000080699025571483920961,0.000083262013395575400852,0.000087634011543116020728,9.709999999999997,0.6,2
2018-03-21,8188.6228918210763889,8544.8924398258562500,9816.3867856730854167,0.65749380691399662732,0.70734500140765765766,0.85332734776220351237,0.000080083181998413957177,0.000082530344690573159829,0.000086767374801333790395,3.103000000000002,1.2850000000000001,2
2018-03-22,8308.9088118091705724,8539.6102613011094726,9758.0278177713208336,0.65734299942512216154,0.69754403505022440692,0.84016937687336080929,0.000078978134433487623264,0.000081521883273164861613,0.000085987849529780564263,2.7469999999999986,1.7870000000000004,0
2018-03-23,8449.5242315137920750,8471.8348330142022472,9668.8253738325929368,0.65743644447636833788,0.68327256755793226381,0.82566930719291255537,0.000077988076692630317555,0.000080675249290636400486,0.000085355770571827057183,1.698,4.7250000000000005,1
2018-03-24,8628.6660527970174691,8408.9539622527731742,9590.9225828328624535,0.66530813508064516129,0.66839223378474697078,0.81342127585236598978,0.000077522295829713292789,0.000079712129194104735027,0.000084833029432647001872,8.73,2.185,1
2018-03-25,8739.9380775345930976,8411.4308231199185393,9542.7529314726340613,0.66289332803468208092,0.65833092942098141158,0.80392418944602172740,0.000076260931001890359168,0.000078699519855211327584,0.000084314106223140766985,4.956000000000002,-0.7229999999999999,2
2018-03-26,8732.3521179268543189,8456.2522395175684062,9495.7570382543597022,0.65162984839564321460,0.65462545977424689050,0.79469436767543653222,0.000074758834339001645639,0.000077849284234752589183,0.000083811574136308643635,8.091000000000003,2.5170000000000003,0
2018-03-27,8595.3901103635952381,8453.1174512233194640,9439.5900768853957655,0.63620819466474405191,0.64679072055859487475,0.78450684071692691773,0.000073977098214285714286,0.000076882528937215012276,0.000083243961561886715842,8.939000000000005,3.1010000000000013,2
2018-03-28,8428.8437189466909396,8439.0990064936838023,9385.8089404492384830,0.61950086231675768899,0.63847276835752263256,0.77381714844302068121,0.000073431646563814866760,0.000076093321666083304165,0.000082602798160449667859,12.364999999999995,3.637000000000001,2
2018-03-29,8305.8612117603921019,8466.1096390187405684,9321.7028282965902745,0.60857765751445086705,0.63699260621799033398,0.76282991202207703375,0.000073205564311849141571,0.000075642412947523295733,0.000082020596181680336343,9.615999999999996,4.114999999999998,2
2018-03-30,8055.2605316910001401,8395.2153847001283588,9224.4993366277960817,0.58789354838709677419,0.62549582204188102311,0.74997374131985450423,0.000072857209557813787421,0.000074686823320208306872,0.000081480502878546160782,2.6089999999999995,2.7150000000000003,1
2018-03-31,7737.0935860429434644,8227.0467527429191057,9099.7980288202052213,0.56094544365192582026,0.60557552705933492719,0.73571503259637188209,0.000072405985714285714286,0.000073499343614580678053,0.000080950749228582325001,12.23599999999999,5.03,2
2018-04-01,7483.2566272698833171,8037.0459093117561724,8978.4815847650404858,0.53993051365964712578,0.58774935682566967483,0.72235730498464446019,0.000072114791566842357451,0.000072975130188192833204,0.000080554882256202106442,6.877000000000002,1.0300000000000007,0
2018-04-02,7250.6198456323381495,7837.3796656339719626,8838.8512444988158783,0.52159111127084531340,0.57055205131891037159,0.70873054845429153056,0.000071887355452549402293,0.000072605700678496868476,0.000080254376688948940407,3.7299999999999986,4.66,1
2018-04-03,7059.5431306554390108,7680.2098875462972521,8692.1751456248823789,0.50390876568132660418,0.55618545618593907897,0.69497353146189956850,0.000071397166546503244412,0.000072230098522167487685,0.000079994222214249838559,7.565000000000001,4.009,2
2018-04-04,6991.1042228269116214,7521.5021976369063744,8559.5792822020227178,0.49781689411425274091,0.54269461666546007384,0.68191688008926239821,0.000071253996134331964243,0.000072004341174958220851,0.000079690430663532815042,3.502,1.8599999999999999,2
2018-04-05,7037.0604361096367432,7387.4549787506702357,8413.3360410242214050,0.50192402550355021011,0.53166866786484543494,0.66490536639262462577,0.000071383153826975816505,0.000071906311814859926918,0.000078999301787746411659,2.774,1.6849999999999996,2
2018-04-06,6988.7758633130020877,7236.2808619634158381,8267.7691826687442391,0.49798132344386271088,0.51918662878515428325,0.64972922575580980471,0.000071324850049164208456,0.000071724900509585052172,0.000078551431062629860493,11.353999999999997,0.8909999999999998,0
2018-04-07,6959.3485763058015586,7105.1207062639963846,8140.5019252359899446,0.49583143315820198482,0.50880972477728688346,0.63621598488100348166,0.000071311566740685911670,0.000071601085623159960746,0.000078096588763875254852,3.1189999999999993,-0.7559999999999997,1
2018-04-08,6937.2505425799526858,6998.4529064477084058,8043.4655775478823146,0.49567772259770790479,0.49983315356622998544,0.62435412221956469744,0.000071509282614245596119,0.000071451745697660022286,0.000077600704845814977974,4.021999999999999,2.7180000000000004,2
2018-04-09,6879.1667234586148930,6935.0517672414455569,7979.0559427274603692,0.49080827994011976048,0.49437441628094923224,0.61486906961097628373,0.000071448027285129604366,0.000071344990388312187620,0.000076975342369163271702,12.392000000000003,1.5410000000000001,0
2018-04-10,6834.4262744739858294,6935.6586328126470588,7901.2677273154791778,0.48581040030211480363,0.49403466789940828402,0.60408046906980664114,0.000071168131386861313869,0.000071283979825151311365,0.000076436385765573835168,6.0850000000000035,1.8139999999999996,1
2018-04-11,6835.9084915937557316,6912.2898958281190460,7827.1240909075718143,0.48551278586922838550,0.49194451121614524721,0.59414245922663698398,0.000071041272785417332907,0.000071201390047261606895,0.000075882686567164179104,4.727,0.9440000000000001,1
2018-04-12,6876.9863742918914358,6918.4055453919369054,7741.6799739901394850,0.48914782408874801902,0.49262912696603601550,0.58406582986592695331,0.000071145262135922330097,0.000071239624807503849923,0.000075437457647726351625,5.936,0.20300000000000024,1
2018-04-13,6954.3015264659260301,6945.7274449971138780,7677.3384923445848106,0.50183982543640897756,0.49866835110808562136,0.57598520059363063523,0.000072412981625835189310,0.000071941575442801970968,0.000075030498224947555269,8.666000000000004,6.606000000000002,0
2018-04-14,7157.5762027515111049,7017.5584852092348543,7648.8493417571004385,0.53667927338782924614,0.51361748889725254046,0.57277148139144808810,0.000075400203413607668927,0.000073576390078065978343,0.000075005682315931987417,1.8130000000000006,-0.3530000000000001,1
2018-04-15,7370.8895872240213723,7101.0761043995855755,7645.3765252986939585,0.56813878982797307405,0.52717941446181599519,0.57180409109700639576,0.000077166146748681898067,0.000074590842421963144039,0.000074843220775044219328,5.406000000000002,3.9060000000000006,2
2018-04-16,7658.8312813977309152,7244.9828931848710602,7641.6715818649125262,0.60262799386771791502,0.54580911448545440878,0.57093871350009733307,0.000078435871908687381103,0.000075493276915245609570,0.000074715492454973227324,3.471000000000001,1.2640000000000002,1
2018-04-17,7897.8160165932379497,7390.5752960405590887,7641.6451153536504863,0.63309573888496824277,0.56529083619531133343,0.57109841257873872121,0.000079920412517780938834,0.000076536152309612983770,0.000074756094691303117293,6.267000000000003,1.3969999999999996,1
2018-04-18,8063.0262892568898458,7512.0571046935180656,7655.3328836607893448,0.65799130298719772404,0.58347941316474525846,0.57355534619694976368,0.000081610269914417379855,0.000077556170839469808542,0.000074893685656863951438,5.2490000000000006,3.9699999999999993,1
2018-04-19,8070.5273786462336760,7616.7109340975361610,7645.5411974340898064,0.66266836030359444365,0.60141783926994406830,0.57399043855797843797,0.000082147246376811594203,0.000078718360266159695817,0.000075012926819144078702,5.213,3.2169999999999996,1
2018-04-20,8114.2609016751375000,7744.8375610647914192,7632.9085283532598554,0.67915628792215226102,0.62487569558221181978,0.57523080525943453760,0.000083958897959183673469,0.000080411704910509407985,0.000075323741873645607601,11.84399999999999,5.950000000000002,0
2018-04-21,8156.4850163030277778,7909.1443698968599776,7618.6466792530618885,0.71501537729145942873,0.65958081886928339935,0.58096089981785063752,0.000088820415430267062315,0.000083621000105831304900,0.000076574676857505839925,8.390000000000004,1.4120000000000001,1
2018-04-22,8292.0507450521194444,8094.9548803882469787,7618.2956214411573321,0.75861787840136054422,0.69572809985149565094,0.58862213840293111397,0.000092645283280507131537,0.000086364314807383627608,0.000077747702833615887624,4.234,-0.28500000000000003,0
2018-04-23,8457.2122783980791667,8260.1570510484581192,7630.2590086524111085,0.79895378233970753656,0.72888612050067180539,0.59699086232833503179,0.000095100584739263803681,0.000088810257853269211092,0.000078626368328398815716,2.5619999999999994,1.1160000000000005,1
2018-04-24,8629.3781351237758645,8350.0218103875357689,7631.1191049161633744,0.83693377186843946816,0.75080278827776598004,0.60463948257040972273,0.000097267696577243293247,0.000090709797778709136630,0.000079564773384000316669,7.014000000000002,2.992,2
2018-04-25,8836.1710164867282322,8475.2574848459666667,7655.8797567650610350,0.87425254789539924486,0.77783152143160277267,0.61438797750906892382,0.000099160424143556280587,0.000092621035942986986160,0.000080487333668380562106,9.064999999999998,-0.308,1
2018-04-26,9015.0245663707887793,8585.7893763762395833,7690.1420996987695521,0.87663680369127516779,0.79647255990978291514,0.62278531237920371086,0.000097141891210374639769,0.000093317633654688869413,0.000081257161331917475728,2.589000000000001,2.5039999999999996,2
2018-04-27,9031.1390014050756839,8661.6131676036951389,7720.0588731198103968,0.86150285254166083182,0.81036599323753169907,0.63049882017586240216,0.000095048939853649830448,0.000093909526760563380282,0.000081936549923538845996,7.558000000000002,-0.10500000000000011,1
2018-04-28,9102.7672581281363699,8780.0042868227000000,7764.3518346463912741,0.85537983186212694409,0.82721239402021336328,0.63955874272887451425,0.000093751138716356107660,0.000094389881936245572609,0.000082551417976207960053,5.3740000000000006,1.545,2
2018-04-29,9167.2735412544091098,8898.3237498506568988,7817.5130260691882484,0.84966497050561797753,0.84328618339876612451,0.64948799305371312800,0.000092590111263266004793,0.000094837803663524808821,0.000083223763108068744538,0.31899999999999973,1.6300000000000008,2
2018-04-30,9190.5832655536231079,9013.3464748956718283,7898.7122456218084563,0.84032543046357615894,0.85734822488945041061,0.66211524941477423559,0.000091411653393351800554,0.000095196892490258590152,0.000084022450898225412674,2.473,-0.9700000000000003,2
2018-05-01,9194.8961688481044299,9104.9629827311471426,7976.1099514568664717,0.83949883137143667565,0.85820243416420222504,0.67373372159845466618,0.000091284908424908424908,0.000094238196349105440015,0.000084616739232632987379,9.917999999999996,0.9919999999999998,1
2018-05-02,9223.7803641731578947,9127.4608396311964447,8049.6970783255278119,0.84199682102272727273,0.85182011918194640339,0.68464917285438765670,0.000091277583595048956217,0.000093195880163413527009,0.000085198690797895036268,7.743000000000001,1.5239999999999998,0
2018-05-03,9196.2040058814956256,9149.4981023632636622,8121.2992817118279071,0.84247343736639589568,0.84898384936055959867,0.69651087322043697155,0.000091643332724949808359,0.000092727055171190349477,0.000085920702878756041185,7.860999999999996,-0.7860000000000001,1
2018-05-04,9222.4139768328079433,9194.8339433196340532,8189.8920322338115895,0.84700978977272727273,0.84834363231866657250,0.70822424667420433496,0.000091873839971423468477,0.000092239534965034965035,0.000086610369935002074402,11.968999999999989,-0.9069999999999999,0
2018-05-05,9287.3644680292626024,9238.9685875654718422,8274.2382501894300362,0.85124236363636363636,0.84576127051499717035,0.72072054719068693477,0.000091704035890218156228,0.000091556671029668411867,0.000087262709757186523337,2.878000000000001,-1.4020000000000006,2
2018-05-06,9394.7741996858436328,9294.8365130069411846,8377.5961715276312981,0.86279910969568294409,0.85116151186680835990,0.73487865806172483415,0.000091844622871046228710,0.000091572222420404887185,0.000087876672006544190327,7.141000000000001,0.68,2
2018-05-07,9532.9351268386248090,9378.3610931677317869,8479.1189069980916810,0.87573720821529745042,0.85889311156819632598,0.74803672231817309538,0.000091907385921471524584,0.000091599325863003795409,0.000088368146279101063114,3.4800000000000013,0.38799999999999996,2
2018-05-08,9591.0451135138144187,9393.6103283935412181,8564.0931336708163597,0.87205312111801242236,0.85733346524822695035,0.75896560694886458807,0.000090854549280954051210,0.000091240892665474060823,0.000088708459687520601226,4.481999999999998,-0.16000000000000017,0
2018-05-09,9581.1332945074024170,9401.7287093743343288,8641.0139875475661695,0.86364547892720306513,0.85533023427516683232,0.76896464636589088134,0.000090028221821460775473,0.000090955529929103473032,0.000089029547771320975230,7.081000000000004,1.3650000000000002,2
2018-05-10,9483.9839910513966092,9385.6179031595283412,8716.5446818367598478,0.84483191398461976645,0.84803763174738638788,0.77851734837295726333,0.000088886947863866763215,0.000090315406442402070135,0.000089315921512093544770,9.054000000000004,2.69,2
2018-05-11,9374.6385676602084491,9384.6833248694512365,8801.3629939707177489,0.82234207593123209169,0.84268887069211050983,0.78756768401813477652,0.000087643707658321060383,0.000089804416629414394278,0.000089500238915399930474,3.408,2.1590000000000003,1
2018-05-12,9191.6040842382643135,9362.2915637272342643,8861.5396723310099326,0.78822213375340111700,0.83221808146987608603,0.79321626826562168032,0.000085493289357959542656,0.000088691518786382077968,0.000089508605773693492992,3.9510000000000014,0.19899999999999998,1
2018-05-13,8995.8046031162909950,9293.4764552043059608,8901.0179456215378204,0.75705737346296825851,0.81492112523975278824,0.79758196322783166938,0.000083786429198104930690,0.000087321307017543859649,0.000089647644629372784713,6.543000000000002,1.2370000000000003,0
2018-05-14,8839.2569018062729294,9210.2757852269508128,8918.3512525343641036,0.73219351351351351351,0.79817163117031127573,0.79914162063180776410,0.000082634094196507320515,0.000086290121287790956925,0.000089713858673707097375,9.723999999999998,5.638000000000001,2
2018-05-15,8714.6531727894402000,9099.2273093314596360,8937.7726090299194314,0.71835523599658800114,0.78153843756670224120,0.80174257377087910790,0.000082328450287306285913,0.000085543916208059648500,0.000089784087514657779424,7.199000000000001,2.000000000000001,2
2018-05-16,8587.4484369032860914,8981.0081318285026404,8953.8594238824435646,0.70521914999290478218,0.76350030657350634536,0.80378080445105960734,0.000082111344580777096115,0.000084770795575221238938,0.000089774414887126296522,2.1719999999999993,2.811,2
2018-05-17,8488.9426125918974858,8840.2283769784368487,8960.0571705272626242,0.69949797861724875267,0.74376349789240551547,0.80449878340033104753,0.000082420028622540250447,0.000083969955650168529360,0.000089737797380865769371,5.717000000000002,1.3000000000000003,1
2018-05-18,8466.1749045592813456,8731.0477925793522830,8968.2603166815583754,0.70334253128146123975,0.73028229097949232755,0.80529150737728175541,0.000083129415696009165553,0.000083472021947873799726,0.000089723086885641830697,6.792000000000004,2.2950000000000004,0
2018-05-19,8381.9056874157055471,8610.6217038489790103,8970.3000806478826472,0.69721734503092190421,0.71475352958049480100,0.80491760693258931738,0.000083187911127990884922,0.000082900556063654655204,0.000089622678491041685424,6.592000000000001,0.9520000000000002,1
2018-05-20,8318.7764327109284818,8517.0522470772159210,8972.2592239633927165,0.68794621236598619474,0.70339514665510764340,0.80368322886020689001,0.000082709408968795205621,0.000082502501653907948209,0.000089482783941473442365,5.259,0.4760000000000001,2
2018-05-21,8250.2366679160075356,8419.1998929591324328,8970.0546776145452650,0.67918493154761904762,0.69251088842074676740,0.79872433682456557962,0.000082332775776677172445,0.000082206761082549228829,0.000088896703482648289441,5.682000000000001,1.7970000000000006,2
2018-05-22,8285.1269530533691706,8387.3052719928481894,8959.5077381789439900,0.68047878610108303249,0.69024448323817889035,0.79254647796189293730,0.000082160245862884160757,0.000082308126272912423625,0.000088285444965963134500,9.582000000000004,0.7399999999999999,2
2018-05-23,8279.9883465716419994,8373.3007942560480669,8939.3094922102927135,0.67580665387567152724,0.69002390807158238657,0.78614518407482911620,0.000081640110444177671068,0.000082469745771726412084,0.000087799440962803604278,10.733999999999993,5.105000000000001,1
2018-05-24,8230.1829770245637303,8306.2086711256091954,8904.3462871108765180,0.66600245415647921760,0.68208308165382335507,0.77763124556269787969,0.000080763705895743227863,0.000082085360803395796666,0.000087139514701330857320,6.820000000000003,2.7680000000000007,2
2018-05-25,8085.2240341660679476,8201.9249522931719381,8847.3492151311465455,0.65242081283743251350,0.67036927649154051647,0.76736975303012120485,0.000080635331954498448811,0.000081672817119818050243,0.000086514854461832885761,4.172000000000002,2.5679999999999996,1
2018-05-26,7919.8445566214385086,8084.7546669881564830,8787.5906937782722974,0.63878790327380952381,0.65898307314532331275,0.75947557506373562942,0.000080716603408210689388,0.000081463881311816762103,0.000086156297795491343878,0.055000000000000215,0.11099999999999982,2
2018-05-27,7724.2196230761391256,8004.7038072185970670,8742.4275836357333395,0.62410256367746797287,0.65231649977413040205,0.75363797128770301624,0.000080758399762046400952,0.000081397978861087144090,0.000085886185505045711936,9.106000000000007,0.17499999999999988,2
2018-05-28,7532.8383197730874546,7906.5035778393644808,8678.4646105334592275,0.61223932234155195886,0.64378963200000000000,0.74622045009594597877,0.000081061135422826729746,0.000081322169300714440355,0.000085608867659723772766,6.306000000000002,1.645,1
2018-05-29,7417.7347054610488727,7824.6005940099489618,8614.0687582942919142,0.60493827676643011416,0.63561805297504798464,0.73787836508013835436,0.000081448440594059405941,0.000081123073593073593074,0.000085242090624600843020,14.865999999999993,0.8609999999999995,2
2018-05-30,7361.1444500198738966,7724.3350295552828607,8543.8212619781301209,0.59709778467266521874,0.62522722641653321132,0.72799015750719266592,0.000080993373468964085530,0.000080814018856195607128,0.000084769168204084229277,9.466,0.897,1
